Group_id,Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
29,1714686078059,-5.11,-5.29,14.39,2.41,-0.74,0.52
29,1714686078091,-4.70,-4.92,14.63,2.94,-0.89,0.58
29,1714686078124,-5.97,-4.86,13.75,3.57,-1.05,0.72
29,1714686078156,-5.43,-3.60,11.90,4.00,-1.16,0.80
29,1714686078189,-6.40,-3.13,11.79,4.18,-1.35,1.05
29,1714686078222,-5.48,-2.82,10.16,4.37,-1.94,1.18
29,1714686078255,-2.64,-2.09,7.56,4.37,-1.56,1.20
29,1714686078288,-3.45,-0.01,6.55,4.37,-1.29,1.32
29,1714686078320,-2.42,0.03,4.48,4.37,-1.34,1.51
29,1714686078353,0.97,1.73,2.90,4.37,-1.08,1.65
29,1714686078385,2.33,2.92,0.45,3.76,-0.60,1.47
29,1714686078417,1.72,4.68,-0.77,2.92,-0.48,1.23
29,1714686078450,3.78,4.65,-1.57,1.99,-0.90,1.15
29,1714686078483,4.65,5.02,-2.67,1.22,-0.31,0.75
29,1714686078515,4.53,5.26,-2.27,0.37,0.03,0.35
29,1714686078547,5.25,4.89,-2.12,-0.43,0.06,-0.02
29,1714686078580,5.72,5.72,-2.35,-1.03,0.60,-0.58
29,1714686078613,3.32,4.69,-3.44,-1.71,1.20,-1.10
29,1714686078645,1.83,2.96,-2.48,-2.71,1.53,-1.31
29,1714686078679,1.77,1.20,-2.01,-3.72,1.98,-1.63
29,1714686078710,0.52,-0.65,-1.35,-4.37,2.85,-2.14
29,1714686078743,-1.46,-2.60,3.61,-4.37,2.66,-2.45
29,1714686078776,-6.70,-5.33,9.34,-4.37,1.89,-2.88
29,1714686078808,-4.02,-7.94,13.09,-4.37,1.53,-2.37
29,1714686078840,-7.80,-9.26,15.12,-4.37,2.17,-2.01
29,1714686078873,-12.17,-9.14,19.61,-4.37,1.68,-1.87
29,1714686078906,-9.69,-9.57,18.48,-2.70,0.37,-1.02
29,1714686078938,-6.96,-7.43,17.19,-1.59,1.19,-0.54
29,1714686078970,-7.88,-6.36,16.49,-1.02,1.09,-0.31
29,1714686079002,-6.59,-6.19,14.27,-0.41,0.32,0.01
29,1714686079035,-4.64,-4.99,12.31,-0.05,0.20,0.02
29,1714686079067,-4.41,-4.78,11.41,-0.01,0.25,0.05
29,1714686079099,-3.87,-4.75,10.50,0.13,0.13,-0.01
29,1714686079132,-3.90,-4.42,9.58,0.28,0.10,-0.01
29,1714686079164,-3.97,-4.35,9.20,0.34,0.13,-0.01
29,1714686079197,-4.24,-4.34,8.69,0.28,0.15,-0.01
29,1714686079229,-4.82,-4.32,8.53,0.25,-0.02,0.00
29,1714686079262,-4.40,-4.35,8.48,0.24,-0.07,-0.00
29,1714686079294,-4.07,-4.54,8.23,0.23,-0.01,-0.00
29,1714686079327,-4.14,-4.55,8.26,0.22,0.01,-0.02
29,1714686079360,-4.06,-4.82,8.36,0.19,-0.08,-0.05
29,1714686079393,-3.95,-4.88,8.32,0.21,-0.03,-0.10
29,1714686079425,-4.24,-5.02,8.23,0.21,0.02,-0.10
29,1714686079458,-4.29,-4.97,8.20,0.21,-0.04,-0.11
29,1714686079491,-4.30,-5.04,8.15,0.19,-0.14,-0.12
29,1714686079525,-4.13,-5.14,8.15,0.20,-0.08,-0.13
29,1714686079558,-4.19,-5.12,8.16,0.21,-0.02,-0.10
30,1714686082593,-4.24,-5.08,8.03,0.20,-0.06,-0.09
30,1714686082626,-3.86,-5.02,8.14,0.19,-0.04,-0.08
30,1714686082659,-3.87,-4.83,8.04,0.19,0.04,-0.08
30,1714686082692,-3.83,-4.72,8.08,0.17,0.04,-0.10
30,1714686082725,-3.87,-4.69,8.15,0.16,0.03,-0.10
30,1714686082758,-4.03,-5.05,8.10,0.18,-0.01,-0.04
30,1714686082792,-3.98,-5.08,8.02,0.18,-0.00,-0.04
30,1714686082825,-4.10,-5.09,8.10,0.18,0.02,-0.04
30,1714686082858,-4.11,-5.03,8.13,0.18,0.01,-0.04
30,1714686082891,-4.18,-5.08,8.15,0.19,0.02,-0.03
30,1714686082924,-4.16,-5.04,8.14,0.19,0.04,-0.03
30,1714686082957,-4.19,-5.14,8.19,0.19,0.02,-0.02
30,1714686082990,-4.10,-5.11,8.15,0.19,0.01,-0.02
30,1714686083023,-4.12,-5.08,8.26,0.19,0.01,-0.01
30,1714686083056,-4.04,-5.17,8.27,0.18,-0.00,-0.01
30,1714686083087,-3.94,-5.29,8.26,0.20,-0.01,-0.01
30,1714686083120,-4.02,-5.18,8.16,0.21,-0.00,-0.02
30,1714686083152,-4.04,-5.11,8.13,0.21,-0.01,-0.02
30,1714686083185,-3.98,-5.04,8.07,0.19,-0.01,-0.02
30,1714686083217,-4.10,-5.08,8.26,0.17,-0.03,-0.02
30,1714686083251,-4.13,-5.19,8.37,0.18,-0.04,-0.01
30,1714686083284,-4.01,-5.03,8.79,0.19,-0.04,-0.00
30,1714686083315,-4.27,-5.03,9.75,0.16,-0.12,0.03
30,1714686083348,-4.98,-5.30,11.57,0.11,-0.34,0.07
30,1714686083380,-4.96,-6.23,13.61,0.31,-0.58,0.14
30,1714686083413,-5.35,-6.92,14.90,0.85,-0.62,0.29
30,1714686083447,-4.81,-7.00,14.82,1.52,-0.63,0.44
30,1714686083480,-5.64,-6.38,14.81,2.14,-0.75,0.57
30,1714686083512,-5.29,-6.05,14.08,2.49,-0.97,0.60
30,1714686083545,-5.45,-5.70,12.49,3.05,-1.19,0.72
30,1714686083578,-5.23,-4.65,11.84,3.20,-1.41,0.76
30,1714686083611,-4.70,-3.54,11.06,3.39,-1.53,0.75
30,1714686083645,-3.86,-3.16,10.17,3.63,-1.59,0.77
30,1714686083678,-3.76,-1.86,9.90,3.62,-1.44,0.85
30,1714686083711,-3.57,-1.36,9.73,3.73,-1.43,0.94
30,1714686083744,-2.50,-0.24,9.45,3.79,-1.31,1.04
30,1714686083776,-0.96,0.53,7.76,3.89,-1.48,1.12
30,1714686083809,0.55,1.63,6.03,3.75,-1.00,1.05
30,1714686083841,0.47,2.10,4.92,3.56,-0.83,1.04
30,1714686083875,1.69,2.67,2.86,3.34,-0.35,0.95
30,1714686083908,0.97,3.58,2.16,2.91,-0.26,0.79
30,1714686083940,1.91,4.80,1.26,2.21,-0.59,0.70
30,1714686083973,2.85,5.01,0.10,1.65,-0.18,0.53
30,1714686084005,1.83,6.05,0.63,1.12,-0.33,0.48
30,1714686084037,3.39,6.52,0.66,0.46,-0.19,0.28
30,1714686084070,4.15,6.86,0.88,0.05,0.38,-0.02
30,1714686084102,3.34,7.55,2.14,-0.38,0.40,-0.22
30,1714686084135,3.81,6.64,2.74,-0.77,0.31,-0.46
30,1714686084168,3.60,5.98,2.20,-1.06,0.83,-0.86
30,1714686084201,2.28,6.29,2.81,-1.39,1.08,-1.06
30,1714686084233,1.19,4.70,3.97,-1.85,0.97,-1.19
30,1714686084265,1.04,4.32,4.60,-2.14,1.22,-1.49
30,1714686084298,-0.09,4.24,5.26,-2.45,1.62,-1.57
30,1714686084330,-1.98,1.79,6.98,-3.06,1.06,-1.70
30,1714686084363,-2.09,1.09,7.99,-3.23,0.77,-1.84
30,1714686084397,-3.22,0.88,9.32,-3.38,0.98,-1.71
30,1714686084429,-4.07,-1.17,10.44,-3.49,0.85,-1.56
30,1714686084462,-4.64,-0.73,10.61,-3.53,0.98,-1.62
30,1714686084495,-4.37,-2.54,11.91,-3.28,1.05,-1.26
30,1714686084527,-6.39,-3.67,14.36,-2.91,1.07,-1.00
30,1714686084559,-5.94,-3.69,15.34,-2.61,0.28,-0.81
30,1714686084592,-4.49,-4.31,14.51,-1.91,0.50,-0.56
30,1714686084624,-4.38,-3.83,14.83,-1.45,0.81,-0.44
30,1714686084656,-5.14,-4.15,14.19,-1.16,0.33,-0.44
31,1714686087689,-3.77,-4.45,12.26,-0.58,0.27,-0.47
31,1714686087721,-4.21,-3.70,11.35,-0.36,0.50,-0.39
31,1714686087753,-4.48,-4.08,11.42,-0.26,0.48,-0.34
31,1714686087786,-4.56,-4.57,10.83,-0.02,0.26,-0.29
31,1714686087819,-4.24,-4.21,10.09,0.18,0.24,-0.22
31,1714686087852,-4.16,-4.21,9.66,0.23,0.27,-0.17
31,1714686087884,-4.34,-4.34,9.23,0.27,0.19,-0.14
31,1714686087917,-4.19,-4.15,8.84,0.26,0.10,-0.11
31,1714686087949,-4.19,-4.24,8.92,0.26,0.11,-0.09
31,1714686087981,-4.19,-4.27,8.71,0.27,0.12,-0.07
31,1714686088013,-4.14,-4.23,8.62,0.25,0.07,-0.06
31,1714686088046,-3.94,-4.21,8.50,0.24,0.09,-0.05
31,1714686088078,-4.04,-4.26,8.51,0.22,0.11,-0.05
31,1714686088111,-4.23,-4.22,8.61,0.17,0.04,-0.04
31,1714686088143,-4.11,-4.37,8.67,0.17,0.03,-0.03
31,1714686088177,-3.90,-4.37,8.66,0.18,0.06,-0.03
31,1714686088209,-4.05,-4.37,8.73,0.18,0.08,-0.04
31,1714686088241,-3.90,-4.36,8.83,0.19,0.04,-0.03
31,1714686088273,-4.04,-4.36,8.68,0.19,0.07,-0.03
31,1714686088305,-4.14,-4.32,8.66,0.20,0.06,-0.04
31,1714686088337,-3.90,-4.32,8.60,0.18,0.05,-0.04
31,1714686088370,-3.89,-4.43,8.67,0.19,0.06,-0.04
31,1714686088402,-4.02,-4.37,8.44,0.21,0.07,-0.05
31,1714686088435,-3.97,-4.30,8.50,0.20,0.08,-0.06
31,1714686088467,-4.13,-4.33,8.47,0.18,0.08,-0.06
31,1714686088499,-4.16,-4.36,8.53,0.16,0.05,-0.05
31,1714686088532,-3.97,-4.41,8.61,0.17,0.05,-0.04
31,1714686088564,-4.02,-4.38,8.61,0.17,0.09,-0.06
31,1714686088597,-4.09,-4.33,8.62,0.14,0.07,-0.06
31,1714686088629,-4.15,-4.44,8.64,0.14,0.05,-0.06
31,1714686088661,-4.23,-4.42,8.71,0.16,0.04,-0.04
31,1714686088694,-4.13,-4.43,8.55,0.17,0.05,-0.04
31,1714686088728,-4.32,-4.39,8.63,0.18,0.03,-0.04
31,1714686088760,-4.24,-4.42,8.55,0.18,0.02,-0.03
31,1714686088792,-4.16,-4.45,8.61,0.19,0.03,-0.02
31,1714686088825,-4.12,-4.37,8.53,0.21,0.03,-0.01
31,1714686088858,-4.20,-4.41,8.50,0.20,0.00,-0.01
31,1714686088891,-4.18,-4.40,8.46,0.22,0.03,-0.01
31,1714686088923,-4.13,-4.48,8.59,0.22,0.03,-0.00
31,1714686088955,-4.10,-4.59,8.70,0.24,0.02,-0.01
31,1714686088988,-4.08,-4.53,8.50,0.25,0.05,-0.01
31,1714686089021,-4.16,-4.38,8.48,0.23,0.02,-0.01
31,1714686089053,-4.05,-4.41,8.54,0.21,0.00,-0.01
31,1714686089086,-4.00,-4.32,8.60,0.20,0.01,-0.03
31,1714686089118,-4.10,-4.39,8.49,0.18,0.01,-0.04
31,1714686089151,-4.14,-4.38,8.44,0.18,-0.01,-0.04
31,1714686089183,-4.07,-4.40,8.46,0.18,0.02,-0.03
31,1714686089215,-4.18,-4.39,8.51,0.19,0.01,-0.04
31,1714686089248,-4.18,-4.45,8.47,0.19,0.01,-0.05
31,1714686089281,-4.31,-4.43,8.53,0.20,0.03,-0.03
31,1714686089314,-4.34,-4.42,8.49,0.19,0.01,-0.01
31,1714686089346,-4.15,-4.45,8.48,0.19,0.01,-0.01
31,1714686089378,-4.17,-4.44,8.55,0.20,0.00,-0.02
31,1714686089410,-4.06,-4.40,8.54,0.20,0.01,-0.02
31,1714686089443,-4.09,-4.45,8.54,0.20,0.02,-0.02
31,1714686089475,-4.05,-4.47,8.32,0.21,0.04,-0.04
31,1714686089507,-4.21,-4.36,8.43,0.19,0.03,-0.04
31,1714686089540,-4.20,-4.47,8.49,0.17,0.01,-0.04
31,1714686089572,-4.15,-4.44,8.62,0.18,0.03,-0.03
31,1714686089605,-4.20,-4.47,8.60,0.19,0.02,-0.03
31,1714686089639,-4.13,-4.42,8.58,0.20,0.02,-0.03
31,1714686089672,-4.24,-4.45,8.58,0.21,0.02,-0.03
31,1714686089706,-4.13,-4.38,8.56,0.22,0.02,-0.02
31,1714686089739,-4.15,-4.45,8.53,0.22,0.02,-0.02
32,1714686092772,-4.13,-4.34,8.45,0.21,0.02,-0.03
32,1714686092805,-4.18,-4.42,8.49,0.21,0.01,-0.02
32,1714686092838,-4.15,-4.53,8.51,0.21,0.02,-0.03
32,1714686092872,-4.22,-4.45,8.47,0.21,0.03,-0.03
32,1714686092905,-4.22,-4.38,8.42,0.21,0.02,-0.02
32,1714686092938,-4.09,-4.35,8.46,0.19,0.03,-0.03
32,1714686092971,-4.15,-4.51,8.48,0.18,0.01,-0.03
32,1714686093004,-4.25,-4.47,8.57,0.18,0.02,-0.03
32,1714686093037,-4.18,-4.44,8.58,0.18,0.02,-0.03
32,1714686093070,-4.22,-4.37,8.54,0.19,0.01,-0.03
32,1714686093102,-4.17,-4.45,8.59,0.19,0.01,-0.03
32,1714686093135,-4.24,-4.46,8.53,0.19,0.01,-0.02
32,1714686093169,-4.18,-4.40,8.42,0.18,0.01,-0.02
32,1714686093202,-4.21,-4.43,8.51,0.17,-0.01,-0.02
32,1714686093235,-4.09,-4.41,8.41,0.17,0.01,-0.02
32,1714686093268,-4.20,-4.48,8.48,0.18,0.01,-0.02
32,1714686093301,-4.16,-4.38,8.47,0.18,0.00,-0.02
32,1714686093335,-4.16,-4.43,8.45,0.18,0.02,-0.02
32,1714686093368,-4.14,-4.43,8.47,0.19,0.02,-0.01
32,1714686093401,-4.09,-4.50,8.59,0.18,0.01,-0.03
32,1714686093434,-4.15,-4.53,8.59,0.19,0.02,-0.03
32,1714686093466,-4.21,-4.51,8.57,0.20,0.01,-0.02
32,1714686093498,-4.20,-4.43,8.59,0.19,0.01,-0.02
32,1714686093531,-4.12,-4.46,8.53,0.18,0.01,-0.03
32,1714686093563,-4.07,-4.46,8.38,0.20,0.01,-0.03
32,1714686093595,-4.20,-4.43,8.39,0.18,0.01,-0.04
32,1714686093628,-4.15,-4.46,8.50,0.17,0.02,-0.03
32,1714686093660,-4.13,-4.51,8.53,0.18,0.01,-0.03
32,1714686093694,-4.23,-4.49,8.54,0.19,0.01,-0.04
32,1714686093727,-4.21,-4.51,8.49,0.19,0.00,-0.03
32,1714686093759,-4.19,-4.52,8.55,0.19,0.00,-0.03
32,1714686093792,-4.18,-4.50,8.55,0.20,0.01,-0.03
32,1714686093824,-4.24,-4.50,8.52,0.20,0.00,-0.02
32,1714686093857,-4.14,-4.54,8.47,0.20,-0.00,-0.01
32,1714686093890,-4.08,-4.50,8.51,0.19,-0.01,-0.01
32,1714686093924,-4.00,-4.45,8.47,0.19,0.00,-0.02
32,1714686093957,-4.00,-4.48,8.42,0.20,0.02,-0.04
32,1714686093989,-4.12,-4.48,8.36,0.19,0.02,-0.04
32,1714686094021,-4.10,-4.53,8.38,0.19,0.03,-0.03
32,1714686094054,-4.18,-4.60,8.40,0.19,0.02,-0.05
32,1714686094087,-4.18,-4.61,8.40,0.19,0.02,-0.04
32,1714686094119,-4.22,-4.46,8.33,0.18,0.03,-0.02
32,1714686094152,-4.02,-4.42,8.35,0.15,0.00,-0.03
32,1714686094185,-4.14,-4.55,8.52,0.15,0.01,-0.03
32,1714686094219,-4.18,-4.49,8.58,0.17,0.01,-0.03
32,1714686094252,-4.16,-4.49,8.59,0.18,0.02,-0.02
32,1714686094285,-4.18,-4.51,8.41,0.18,0.02,-0.03
32,1714686094318,-4.27,-4.49,8.40,0.19,0.03,-0.03
32,1714686094352,-4.19,-4.46,8.47,0.18,0.02,-0.02
32,1714686094385,-4.19,-4.50,8.59,0.17,0.02,-0.01
32,1714686094418,-4.19,-4.63,8.52,0.18,0.02,-0.01
32,1714686094450,-4.23,-4.51,8.36,0.17,0.01,-0.00
32,1714686094484,-4.11,-4.56,8.47,0.14,-0.00,0.01
32,1714686094517,-4.10,-4.64,8.49,0.12,0.01,0.02
32,1714686094550,-4.02,-4.71,8.45,0.13,-0.01,0.00
32,1714686094584,-3.98,-4.73,8.45,0.14,-0.01,-0.01
32,1714686094616,-4.02,-4.59,8.39,0.11,-0.00,-0.01
32,1714686094649,-4.02,-4.62,8.35,0.08,-0.00,0.00
32,1714686094682,-4.13,-4.62,8.44,0.00,0.02,-0.00
32,1714686094715,-4.13,-4.66,8.41,-0.06,-0.01,-0.02
32,1714686094748,-4.06,-4.77,8.30,-0.04,0.01,-0.04
32,1714686094781,-4.12,-5.04,8.37,0.05,-0.03,-0.03
32,1714686094813,-4.14,-4.83,8.30,0.08,0.02,-0.04
32,1714686094846,-4.27,-4.83,8.27,0.06,0.02,-0.04
33,1714686097880,-4.25,-4.88,8.41,0.06,-0.05,-0.03
33,1714686097912,-4.20,-4.88,8.72,-0.01,-0.00,-0.04
33,1714686097945,-4.32,-4.77,9.21,-0.10,-0.09,-0.03
33,1714686097978,-4.53,-4.85,10.46,-0.33,-0.16,-0.02
33,1714686098010,-5.39,-5.46,12.91,-0.62,-0.44,0.01
33,1714686098043,-4.97,-6.42,14.16,-0.74,-0.74,0.20
33,1714686098075,-4.95,-7.40,13.85,-0.58,-0.22,0.32
33,1714686098108,-6.17,-8.50,13.47,-0.21,-0.04,0.54
33,1714686098141,-6.73,-9.05,14.09,1.06,0.52,1.03
33,1714686098173,-7.58,-9.84,13.12,2.32,0.91,1.77
33,1714686098205,-8.38,-7.83,11.56,2.99,0.80,1.96
33,1714686098238,-10.66,-7.39,10.83,3.29,-0.38,2.38
33,1714686098271,-7.61,-6.05,6.64,3.80,-2.35,1.82
33,1714686098304,-7.20,-4.33,6.36,3.85,-3.10,1.62
33,1714686098337,-6.69,-4.37,5.76,3.91,-3.74,1.17
33,1714686098370,-3.38,-3.01,4.36,4.06,-4.00,0.98
33,1714686098402,-0.09,-0.45,4.46,4.17,-2.27,1.41
33,1714686098434,-1.90,0.10,4.17,3.98,-1.32,1.54
33,1714686098466,-2.20,1.76,6.92,4.06,-2.37,1.53
33,1714686098498,2.41,4.08,3.75,3.52,-1.66,1.02
33,1714686098531,1.44,3.25,3.60,3.03,-0.70,1.11
33,1714686098563,2.87,5.06,3.06,3.01,-1.54,1.14
33,1714686098597,3.24,5.86,2.62,2.12,-0.37,0.79
33,1714686098630,2.87,5.70,1.73,1.71,0.05,0.52
33,1714686098662,3.57,7.40,2.12,1.29,-0.25,0.52
33,1714686098695,3.60,7.21,1.90,0.49,-0.11,0.43
33,1714686098747,3.77,6.48,1.63,0.09,0.09,0.10
33,1714686098789,3.95,5.92,2.55,-0.08,-0.02,-0.02
33,1714686098821,4.77,5.75,3.04,-0.34,0.18,-0.34
33,1714686098854,4.48,5.67,2.55,-0.53,0.66,-0.79
33,1714686098887,2.26,6.34,4.09,-0.74,0.53,-0.95
33,1714686098919,2.81,5.45,5.76,-1.04,0.14,-0.95
33,1714686098951,2.57,6.57,6.08,-1.04,0.62,-1.16
33,1714686098983,1.64,7.04,7.66,-0.99,0.86,-1.24
33,1714686099016,-0.52,6.71,8.11,-0.94,1.07,-1.24
33,1714686099049,-0.85,7.35,8.77,-0.98,0.75,-1.12
33,1714686099080,-0.78,7.07,8.86,-0.93,0.68,-1.01
33,1714686099113,-1.53,6.05,8.08,-1.03,0.65,-0.97
33,1714686099147,-1.85,5.84,8.32,-1.10,0.63,-0.87
33,1714686099178,-1.96,5.21,7.53,-1.12,0.84,-0.78
33,1714686099211,-2.21,4.21,8.19,-1.34,0.89,-0.73
33,1714686099244,-1.91,4.66,9.17,-1.48,0.61,-0.72
33,1714686099277,-1.68,4.05,8.70,-1.42,0.77,-0.75
33,1714686099309,-2.17,3.02,10.28,-1.64,0.59,-0.81
33,1714686099341,-2.51,1.84,11.19,-1.45,0.49,-0.91
33,1714686099373,-1.94,1.19,11.48,-1.29,0.46,-0.98
33,1714686099405,-1.53,1.39,11.29,-1.10,0.67,-1.12
33,1714686099438,-3.92,1.68,10.79,-0.83,0.91,-1.16
33,1714686099471,-4.87,1.52,10.25,-0.94,0.53,-0.97
33,1714686099504,-4.18,1.35,10.65,-1.06,0.53,-0.92
33,1714686099536,-4.51,0.99,10.40,-1.02,0.70,-0.87
33,1714686099569,-5.39,0.57,10.46,-1.16,0.33,-0.75
33,1714686099601,-4.45,-0.09,10.89,-1.21,0.18,-0.65
33,1714686099634,-4.89,-0.67,10.52,-0.96,0.48,-0.60
33,1714686099667,-5.88,-0.56,10.07,-0.99,0.25,-0.40
33,1714686099700,-4.13,-1.21,11.24,-1.06,0.08,-0.33
33,1714686099734,-3.80,-1.87,11.32,-0.68,0.40,-0.41
33,1714686099768,-5.20,-1.58,10.09,-0.48,0.30,-0.37
33,1714686099801,-4.44,-1.71,10.13,-0.55,0.00,-0.33
33,1714686099834,-3.45,-2.38,10.09,-0.45,0.17,-0.36
33,1714686099867,-4.62,-2.50,9.98,-0.24,0.29,-0.37
33,1714686099900,-4.80,-2.58,10.12,-0.23,0.12,-0.33
33,1714686099933,-4.91,-2.97,10.09,-0.17,0.29,-0.30
33,1714686099965,-5.84,-3.08,10.09,-0.09,0.16,-0.16
34,1714686103000,-5.02,-3.21,9.91,-0.01,0.03,-0.09
34,1714686103033,-4.60,-3.23,9.71,0.07,0.09,-0.07
34,1714686103065,-4.81,-3.22,9.68,0.12,0.06,-0.04
34,1714686103098,-4.55,-3.26,9.39,0.13,-0.08,-0.01
34,1714686103130,-4.18,-3.26,9.22,0.15,-0.03,-0.02
34,1714686103163,-4.25,-3.30,9.32,0.14,-0.06,-0.03
34,1714686103196,-4.27,-3.42,9.19,0.15,-0.11,-0.04
34,1714686103229,-4.17,-3.60,9.03,0.19,-0.02,-0.04
34,1714686103260,-4.30,-3.45,9.05,0.22,0.04,-0.04
34,1714686103294,-4.36,-3.42,8.80,0.21,-0.02,-0.01
34,1714686103325,-4.24,-3.50,8.88,0.20,-0.01,-0.02
34,1714686103358,-4.18,-3.31,8.70,0.19,0.02,-0.01
34,1714686103392,-4.15,-3.27,8.68,0.15,0.03,-0.03
34,1714686103423,-4.18,-3.34,8.87,0.16,0.04,-0.06
34,1714686103457,-4.15,-3.17,8.98,0.17,0.05,-0.07
34,1714686103489,-4.32,-3.19,8.99,0.18,0.06,-0.07
34,1714686103522,-4.39,-3.22,9.05,0.17,0.04,-0.06
34,1714686103554,-4.41,-3.32,9.06,0.18,0.03,-0.05
34,1714686103587,-4.33,-3.30,8.97,0.19,0.07,-0.05
34,1714686103620,-4.38,-3.24,8.99,0.17,0.05,-0.03
34,1714686103651,-4.31,-3.36,9.01,0.15,0.02,-0.02
34,1714686103685,-4.41,-3.39,9.03,0.15,0.01,-0.01
34,1714686103719,-4.32,-3.40,8.96,0.13,0.02,-0.01
34,1714686103751,-4.31,-3.38,8.99,0.13,0.02,-0.01
34,1714686103784,-4.44,-3.39,9.04,0.13,-0.01,-0.00
34,1714686103817,-4.28,-3.45,8.97,0.15,0.02,0.00
34,1714686103849,-4.37,-3.42,8.97,0.17,0.05,-0.00
34,1714686103882,-4.22,-3.52,8.85,0.17,0.05,-0.02
34,1714686103916,-4.29,-3.51,9.02,0.19,0.03,-0.01
34,1714686103948,-4.26,-3.51,8.90,0.18,0.01,-0.01
34,1714686103982,-4.32,-3.48,8.93,0.18,0.03,-0.02
34,1714686104014,-4.26,-3.53,8.77,0.18,0.05,-0.03
34,1714686104046,-4.47,-3.42,8.95,0.18,0.03,-0.04
34,1714686104079,-4.48,-3.46,8.87,0.17,0.00,-0.03
34,1714686104112,-4.36,-3.36,8.83,0.18,0.02,-0.00
34,1714686104146,-4.35,-3.36,8.87,0.15,0.01,-0.01
34,1714686104179,-4.53,-3.41,8.95,0.13,-0.03,0.00
34,1714686104212,-4.47,-3.55,8.94,0.15,-0.04,0.01
34,1714686104245,-4.26,-3.52,8.95,0.18,0.00,0.01
34,1714686104277,-4.21,-3.56,8.95,0.19,0.01,-0.01
34,1714686104310,-4.25,-3.50,8.86,0.18,-0.01,-0.02
34,1714686104344,-4.28,-3.49,8.84,0.18,0.01,-0.02
34,1714686104376,-4.22,-3.49,8.84,0.17,0.02,-0.03
34,1714686104409,-4.26,-3.51,8.76,0.18,0.03,-0.04
34,1714686104442,-4.37,-3.61,8.83,0.17,0.00,-0.03
34,1714686104475,-4.35,-3.56,8.88,0.17,0.03,-0.03
34,1714686104508,-4.34,-3.53,8.83,0.19,0.04,-0.03
34,1714686104542,-4.40,-3.52,8.89,0.18,0.03,-0.04
34,1714686104575,-4.39,-3.54,8.89,0.19,0.04,-0.03
34,1714686104608,-4.60,-3.60,8.83,0.19,0.00,-0.01
34,1714686104640,-4.35,-3.59,8.77,0.20,0.04,-0.01
34,1714686104673,-4.45,-3.43,8.81,0.18,0.03,-0.01
34,1714686104705,-4.29,-3.56,8.75,0.17,0.00,-0.00
34,1714686104737,-4.30,-3.57,8.61,0.15,-0.00,-0.01
34,1714686104769,-4.24,-3.51,8.61,0.12,0.01,-0.01
34,1714686104802,-4.37,-3.51,8.61,0.10,0.01,-0.02
34,1714686104836,-4.35,-3.58,8.71,0.07,-0.02,-0.02
34,1714686104869,-4.30,-3.55,8.76,0.07,0.02,-0.01
34,1714686104901,-4.46,-3.62,8.91,0.06,-0.01,-0.02
34,1714686104933,-4.41,-3.63,8.89,0.05,-0.04,-0.01
34,1714686104966,-4.49,-3.78,8.90,0.08,-0.01,-0.01
34,1714686104998,-4.46,-3.80,8.95,0.08,-0.03,0.01
34,1714686105031,-4.27,-3.93,9.02,0.11,-0.03,0.01
34,1714686105064,-4.14,-3.86,8.77,0.17,0.03,-0.00
35,1714686108098,-4.27,-3.81,8.61,0.16,0.01,0.00
35,1714686108131,-4.29,-3.79,8.75,0.12,0.01,-0.01
35,1714686108164,-4.31,-3.81,8.74,0.12,0.00,-0.02
35,1714686108196,-4.31,-3.96,8.88,0.12,-0.00,-0.01
35,1714686108229,-4.26,-3.93,8.84,0.13,-0.01,-0.01
35,1714686108262,-4.17,-4.01,8.89,0.15,0.00,-0.02
35,1714686108294,-4.27,-3.95,8.80,0.18,0.00,-0.04
35,1714686108327,-4.36,-3.93,8.76,0.19,0.02,-0.03
35,1714686108361,-4.26,-3.93,8.84,0.17,-0.00,-0.04
35,1714686108393,-4.29,-3.92,8.75,0.17,-0.01,-0.05
35,1714686108427,-4.42,-3.92,8.77,0.20,0.01,-0.04
35,1714686108460,-4.39,-3.88,8.66,0.19,-0.01,-0.03
35,1714686108493,-4.22,-3.96,8.63,0.19,-0.00,-0.04
35,1714686108527,-4.19,-3.99,8.67,0.19,0.02,-0.04
35,1714686108560,-4.23,-3.98,8.75,0.19,0.05,-0.04
35,1714686108593,-4.40,-3.91,8.84,0.13,-0.04,-0.03
35,1714686108626,-4.04,-4.09,8.89,0.13,-0.06,-0.05
35,1714686108659,-4.21,-3.96,8.74,0.14,0.02,-0.08
35,1714686108693,-4.39,-3.97,8.65,0.17,-0.01,-0.07
35,1714686108726,-4.15,-3.98,8.52,0.20,-0.01,-0.05
35,1714686108759,-4.22,-3.84,8.60,0.16,0.02,-0.05
35,1714686108793,-4.27,-4.00,8.51,0.17,0.00,-0.04
35,1714686108825,-4.28,-3.98,8.49,0.17,0.02,-0.02
35,1714686108857,-4.28,-3.96,8.59,0.13,0.02,-0.02
35,1714686108891,-4.34,-4.05,8.55,0.13,0.01,-0.02
35,1714686108925,-4.14,-4.06,8.63,0.15,0.00,-0.01
35,1714686108958,-4.18,-4.03,8.76,0.16,0.03,-0.02
35,1714686108991,-4.24,-4.12,8.85,0.15,0.02,-0.03
35,1714686109024,-4.12,-4.07,8.83,0.16,0.01,-0.03
35,1714686109057,-4.26,-4.03,8.88,0.17,0.00,-0.04
